"","ELEC_DATE","ELEC_TYPE","CITY","DISTRICT","ELEC_POP","ELEC_VOTER","ELEC_RESIGN","ELEC_TURNOUT","ELEC_REASON","ELEC_REASON_RE","ELEC_REASON_DES","ELEC_PARTY","ELEC_ELECTED","ELEC_GENDER","ELEC_SHARE","ELEC_NUMBER","RIVAL_PARTY","RIVAL_NAME","RIVAL_GENDER","RIVAL_SHARE","ELEC_COMPETE","ELEC_COMPETE1","ELEC_COMPETE2","ELEC_COMPETE3","ELEC_CANDINUM","ELEC_EFFECNUM","PRE_POP","PRE_VOTER","PRE_RESIGN","PRE_TURNOUT","PRE_PARTY","PRE_ELECTED","PRE_SHARE","PRE_RIVAL_SHARE","PRE_COMPETE","PRE_CANDINUM","POST_POP","POST_VOTER","POST_RESIGN","POST_TURNOUT","POST_PARTY","POST_ELECTED","POST_SHARE","POST_RIVAL_SHARE","POST_COMPETE","POST_CANDINUM","GENERAL_DATE","GENERAL_DIFF","GENERAL_TENURE","PRESIDENT_DATE","PRESIDENT_DIFF","LOCAL_DATE","LOCAL_DIFF","NATL_DATE","NATL_DIFF","PRESIDENT_TENURE","PRESIDENT_POSITIVE","PRESIDENT_NEGATIVE","REGIONALISM","RULINGPARTY","RULINGAPPROVAL","PRE_ELEC_CANDI_DIFF","POST_ELEC_CANDI_DIFF","PRE_ELEC_SHIFT","POST_ELEC_SHIFT","PRE_ELEC_COMPETE_DIFF","POST_ELEC_COMPETE_DIFF","PRE_ELEC_SHIFT2","PRESIDENT","ELEC_RULING","ELEC_OPPOSITION","PREVOTE","METROPOL","CPI_grth","CPI_grthyearly","CPI_yearly"
"63",2005-04-30,"국회의원","경상남도","김해시갑",135199,46199,89000,34.1711107330676,"당선무효",3,"선거법위반(https://imnews.imbc.com/replay/2005/nwdesk/article/1930360_30781.html)","한나라당","김정권","남",61.3,1,"열린우리당","이정욱","남",35.4,57.7487765089723,25.9,0.267838676318511,0.732161323681489,3,3,130642,75560,55082,57.84,"열린우리당","김맹곤",47.47,44.24,93.1957025489783,5,149685,60047,89638,40.12,"한나라당","김정권",50.85,21.56,42.3992133726647,7,2008-04-09,1075,2,2007-12-19,963,2006-05-31,396,2006-05-31,396,2,33,55,"PK",0,23.5,2,4,1,1,-35.446926040006,15.3495631363076,2,"노무현",0,1,0,2,3.1,2.8,78.4
"64",2005-10-26,"국회의원","대구시","동구을",149794,70232,79562,46.8857230596686,"당선무효",3,"선거법위반(https://news.sbs.co.kr/news/endPage.do?news_id=N1000005334)","한나라당","유승민","남",52,1,"열린우리당","이강철","남",44.1,84.8076923076923,7.9,0.0822060353798127,0.917793964620187,5,2,141940,83122,58818,58.56,"한나라당","박창달",55.09,21.27,38.6095480123434,6,149326,67116,82210,44.95,"한나라당","유승민",84.43,11.94,14.141892692171,3,2008-04-09,896,2,2007-12-19,784,2006-05-31,217,2006-05-31,217,2,28,61,"TK",0,26.2,1,-2,1,1,46.1981442953489,70.6657996155213,4,"노무현",0,1,0,1,2.3,2.8,78.4
"65",2005-10-26,"국회의원","울산시","북구",96590,51412,45178,53.2270421368672,"당선무효",3,"선거법위반(http://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0000283509)","한나라당","윤두환","남",49.1,2,"민주노동당","정갑득","남",45.6,92.8716904276986,3.5,0.0369588173178458,0.963041182682154,3,3,87860,58501,29359,66.58,"민주노동당","조승수",46.9,34.4,73.3475479744136,4,110077,52642,57435,47.82,"한나라당","윤두환",46.2,31.8,68.8311688311688,4,2008-04-09,896,2,2007-12-19,784,2006-05-31,217,2006-05-31,217,2,28,61,"PK",0,26.2,1,1,1,1,19.5241424532849,24.0405215965297,4,"노무현",0,1,0,1,2.3,2.8,78.4
"66",2005-10-26,"국회의원","경기도","부천시원미구갑",133603,38662,94941,28.9379729497092,"당선무효",3,"선거법위반(https://news.sbs.co.kr/news/endPage.do?news_id=N0311757588)","한나라당","임해규","남",50.5,1,"열린우리당","이상수","남",33.5,66.3366336633663,17,0.202380952380952,0.797619047619048,6,5,127763,68284,59479,53.45,"열린우리당","김기석",46.65,33.76,72.3687031082529,4,138345,52165,86180,37.71,"한나라당","임해규",51.75,33.15,64.0579710144928,5,2008-04-09,896,2,2007-12-19,784,2006-05-31,217,2006-05-31,217,2,28,61,"OTHERS",0,26.2,-2,-1,1,1,-6.0320694448866,2.27866264887359,2,"노무현",0,0,0,2,2.3,2.8,78.4
"67",2005-10-26,"국회의원","경기도","광주시",158059,58045,100014,36.7236285184646,"당선무효",3,"선거법위반(https://news.kbs.co.kr/news/view.do?ncd=707102)","한나라당","정진섭","남",33.2,1,"무소속","홍사덕","남",30.9,93.0722891566265,2.3,0.0358814352574104,0.96411856474259,6,5,141745,84826,56919,59.84,"한나라당","박혁규",44.44,43.66,98.2448244824483,4,173590,69132,104458,39.82,"한나라당","정진섭",59.19,27.26,46.0550768710931,4,2008-04-09,896,2,2007-12-19,784,2006-05-31,217,2006-05-31,217,2,28,61,"OTHERS",0,26.2,-2,-2,1,1,-5.17253532582176,47.0172122855334,4,"노무현",0,0,0,2,2.3,2.8,78.4
"68",2006-07-26,"국회의원","서울시","성북구을",183174,52923,130251,28.8922008582004,"당선무효",3,"선거법위반(https://www.mk.co.kr/news/home/view/2006/02/52241/)","민주당","조순형","남",44.3,6,"한나라당","최수영","남",40.1,90.5191873589165,4.2,0.0497630331753554,0.950236966824645,4,4,182346,109268,73078,59.92,"열린우리당","신계륜",50.99,39.05,76.5836438517356,3,185356,81992,103364,44.23,"한나라당","김효재",47.25,17.62,37.2910052910053,5,2008-04-09,623,1,2007-12-19,511,2010-06-02,1407,2007-12-19,511,1,20,70,"OTHERS",0,20.5,-1,1,1,1,13.9355435071809,53.2281820679112,2,"노무현",0,0,0,1,2.4,2.2,80.2
"69",2006-07-26,"국회의원","서울시","송파구갑",150215,27215,123000,18.117365110009,"사직",1,"서울시장출마(https://www.donga.com/news/Politics/article/all/20060201/8270996/1)","한나라당","맹형규","남",76.8,4,"열린우리당","정기영","남",23.2,30.2083333333333,53.6,0.536,0.464,2,2,146979,95528,51451,64.99,"한나라당","맹형규",54.06,38.88,71.9200887902331,3,151571,65619,85952,43.29,"한나라당","박영아",61.61,35.77,58.0587566953417,3,2008-04-09,623,1,2007-12-19,511,2010-06-02,1407,2007-12-19,511,1,20,70,"OTHERS",0,20.5,1,1,1,1,-41.7117554568997,-27.8504233620083,4,"노무현",0,0,0,1,2.4,2.2,80.2
"70",2006-07-26,"국회의원","경기도","부천시소사구",171432,38828,132604,22.649213682393,"사직",1,"경기도지사출마(https://www.fnnews.com/news/200604241443360741)","한나라당","차명진","남",48,1,"열린우리당","김만수","남",30.3,63.125,17.7,0.226053639846743,0.773946360153257,5,3,157411,96151,61260,61.08,"한나라당","김문수",61.62,32.46,52.6777020447906,3,175130,75762,99368,43.26,"한나라당","차명진",50.45,36.17,71.6947472745292,6,2008-04-09,623,1,2007-12-19,511,2010-06-02,1407,2007-12-19,511,1,20,70,"OTHERS",0,20.5,-2,1,1,1,10.4472979552094,-8.56974727452923,4,"노무현",0,0,0,2,2.4,2.2,80.2
"71",2006-07-26,"국회의원","경상남도","마산시갑",151089,43504,107585,28.7936249495331,"당선무효",3,"선거법위반(https://www.chosun.com/site/data/html_dir/2006/05/13/2006051370059.html)","한나라당","이주영","남",47.5,2,"열린우리당","김성진","남",24.6,51.7894736842105,22.9,0.317614424410541,0.682385575589459,4,4,151666,92768,58898,61.17,"한나라당","김정부",53.68,27.03,50.3539493293592,5,148612,66866,81746,44.99,"한나라당","이주영",71.96,12.82,17.8154530294608,4,2008-04-09,623,1,2007-12-19,511,2010-06-02,1407,2007-12-19,511,1,20,70,"PK",0,20.5,1,0,1,1,1.43552435485136,33.9740206547497,4,"노무현",0,1,0,2,2.4,2.2,80.2
"72",2006-10-25,"국회의원","인천시","남동구을",139208,34365,104843,24.6860812596977,"피선거권상실",3,"정치자금법위반(https://www.joongang.co.kr/article/2448582#home)","한나라당","이원복","남",57.7,2,"민주노동당","배진교","남",18.5,32.0623916811092,39.2,0.514435695538058,0.485564304461942,5,4,141217,82292,58925,58.27,"열린우리당","이호웅",46.45,40.36,86.8891280947255,4,139487,60861,78626,43.63,"한나라당","조전혁",30.64,26.79,87.434725848564,7,2008-04-09,532,1,2007-12-19,420,2010-06-02,1316,2007-12-19,420,1,16,74,"OTHERS",0,19.3,-1,2,1,1,-54.8267364136163,-55.3723341674548,2,"노무현",0,0,0,1,2.2,2.2,80.2
"73",2006-10-25,"국회의원","전라남도","해남진도",98039,39673,58366,40.4665490264079,"피선거권상실",3,"통신보호법위반(https://m.pressian.com/m/pages/articles/81270)","민주당","채일병","남",62.5,1,"열린우리당","박양수","남",29.3,46.88,33.2,0.361655773420479,0.638344226579521,3,3,99563,64237,35326,64.52,"새천년민주당","이정일",55.47,39.73,71.6243014241932,4,NA,NA,NA,NA,"무소속(해남완도진도)",NA,NA,NA,NA,NA,2008-04-09,532,1,2007-12-19,420,2010-06-02,1316,2007-12-19,420,1,16,74,"HONAM",0,19.3,1,-3,1,NA,-24.7443014241932,46.88,2,"노무현",1,0,0,3,2.2,2.2,80.2
"74",2007-04-25,"국회의원","대전시","서구을",192161,66498,125663,34.6053569662939,"사망",1,"https://news.sbs.co.kr/news/endPage.do?news_id=N1000183620","국민중심당","심대평","남",60.2,1,"한나라당","이재선","남",37.1,61.6279069767442,23.1,0.237410071942446,0.762589928057554,3,2,186584,113768,72816,60.97,"열린우리당","구논회",41.7,27.21,65.2517985611511,6,191756,85519,106237,44.6,"자유선진당","이재선",41.37,26.41,63.8385303359923,6,2008-04-09,350,0,2007-12-19,238,2010-06-02,1134,2007-12-19,238,0,16,78,"CH",0,14.2,3,3,1,0,-3.62389158440689,-2.21062335924809,2,"노무현",1,0,0,1,2.5,2.5,82.2
"75",2007-04-25,"국회의원","경기도","화성시",241077,46581,194496,19.3220423350216,"피선거권상실",3,"정치자금법위반(https://www.hani.co.kr/arti/politics/politics_general/171026.html)","한나라당","고희선","남",57,1,"열린우리당","박봉현","남",30.9,54.2105263157895,26.1,0.296928327645051,0.703071672354949,3,3,176242,96765,79477,54.9,"열린우리당","안병엽",45.65,38.3,83.8992332968237,6,NA,NA,NA,NA,"한나라당(화성시갑)/한나라당(화성시을)",NA,NA,NA,NA,NA,2008-04-09,350,0,2007-12-19,238,2010-06-02,1134,2007-12-19,238,0,16,78,"OTHERS",0,14.2,3,-3,1,NA,-29.6887069810342,54.2105263157895,2,"노무현",0,0,0,2,2.5,2.5,82.2
"76",2007-04-25,"국회의원","전라남도","무안신안",90174,49011,41163,54.3515869319316,"피선거권상실",3,"정치자금법위반(https://www.joongang.co.kr/article/2545777#home)","민주당","김홍업","남",49.8,1,"무소속","이재현","남",30.3,60.8433734939759,19.5,0.243445692883895,0.756554307116105,7,3,90147,58134,32013,64.49,"새천년민주당","한화갑",57.52,39.61,68.8630041724618,3,91992,53400,38592,58.05,"무소속","이윤석",30.89,30.22,97.8310132729038,6,2008-04-09,350,0,2007-12-19,238,2010-06-02,1134,2007-12-19,238,0,16,78,"HONAM",0,14.2,-4,-1,1,1,-8.01963067848585,-36.9876397789279,2,"노무현",1,0,0,3,2.5,2.5,82.2
"77",2009-04-29,"국회의원","인천시","부평구을",213761,62118,151643,29.0595571689878,"선거무효",3,"선거법위반(https://www.donga.com/news/Politics/article/all/20090116/8684914/1)","민주당","홍영표","남",49.5,1,"한나라당","이재훈","남",39.1,78.989898989899,10.4,0.117381489841986,0.882618510158014,4,4,211636,89131,122505,42.12,"한나라당","구본철",43.5,38.15,87.7011494252874,5,219271,115092,104179,52.49,"민주통합당","홍영표",55.2,41.2,74.6376811594203,3,2012-04-11,1078,2,2012-12-19,1330,2010-06-02,399,2010-06-02,399,3,34,55,"OTHERS",0,34.7,1,-1,1,1,-8.71125043538837,4.35221783047871,2,"이명박",0,0,0,1,3.6,2.8,88.5
"78",2009-04-29,"국회의원","울산시","북구",116368,54378,61990,46.7293413996975,"선거무효",3,"선거법위반(https://www.hankookilbo.com/News/Read/200903152364109909)","진보신당","조승수","남",49.2,2,"한나라당","박대동","남",41.4,84.1463414634146,7.8,0.0860927152317881,0.913907284768212,3,3,110077,52642,57435,47.82,"한나라당","윤두환",46.2,31.8,68.8311688311688,4,132715,77313,55402,58.25,"새누리당","박대동",52.4,47.6,90.8396946564886,2,2012-04-11,1078,2,2012-12-19,1330,2010-06-02,399,2010-06-02,399,3,34,55,"PK",0,34.7,1,-1,1,1,15.3151726322458,-6.69335319307393,2,"이명박",1,0,0,1,3.6,2.8,88.5
"79",2009-04-29,"국회의원","전라북도","전주시완산구갑",123551,46693,76858,37.7924905504609,"선거무효",3,"선거법위반(https://news.kbs.co.kr/news/view.do?ncd=1685898)","무소속","신건","남",50.4,1,"민주당","이광철","남",32.3,64.0873015873016,18.1,0.218863361547763,0.781136638452237,7,3,122935,56112,66823,45.64,"무소속","이무영",53.09,40.75,76.7564513090978,5,123921,63629,60292,51.35,"민주통합당","김윤덕",52.08,16.21,31.1251920122888,5,2012-04-11,1078,2,2012-12-19,1330,2010-06-02,399,2010-06-02,399,3,34,55,"HONAM",0,34.7,-2,-2,1,1,-12.6691497217962,32.9621095750128,4,"이명박",0,1,0,2,3.6,2.8,88.5
"80",2009-04-29,"국회의원","전라북도","전주시덕진구",207845,79742,128103,38.3660901152301,"선거무효",3,"선거법위반(https://www.hankyung.com/politics/article/2008122499301)","무소속","정동영","남",72.3,3,"민주당","김근식","남",12.9,17.8423236514523,59.4,0.697183098591549,0.302816901408451,4,4,204170,89327,114843,43.75,"통합민주당","김세웅",49.12,37.32,75.9771986970684,5,216031,105152,110879,48.67,"민주통합당","김성주",62.52,21.9,35.0287907869482,5,2012-04-11,1078,2,2012-12-19,1330,2010-06-02,399,2010-06-02,399,3,34,55,"HONAM",0,34.7,1,1,1,1,-58.1348750456161,-17.1864671354959,4,"이명박",0,1,0,2,3.6,2.8,88.5
"81",2009-04-29,"국회의원","경상북도","경주시",211494,113684,97810,53.7528251392474,"선거무효",3,"선거법위반(https://www.hankyung.com/politics/article/2008122499301)","무소속","정수성","남",45.9,1,"한나라당","정종복","남",36.5,79.520697167756,9.4,0.114077669902913,0.885922330097087,7,5,211232,109525,101707,51.85,"친박연대","김일윤",47.22,42.04,89.0300720033884,4,213958,119712,94246,55.95,"새누리당","정수성",57.33,28.87,50.3575789290075,4,2012-04-11,1078,2,2012-12-19,1330,2010-06-02,399,2010-06-02,399,3,34,55,"TK",0,34.7,-3,-3,1,1,-9.5093748356324,29.1631182387485,4,"이명박",1,0,0,2,3.6,2.8,88.5
"82",2009-10-28,"국회의원","경기도","수원시장안구",217067,77793,139274,35.8382434916408,"선거무효",3,"선거법위반(https://news.imbc.com/replay/2009/nw1800/article/2437527_30539.html)","민주당","이찬열","남",49.2,1,"한나라당","박찬숙","여",42.7,86.7886178861789,6.5,0.0707290533188248,0.929270946681175,4,3,210021,91081,118940,43.37,"한나라당","박종희",58.84,38.2,64.9218218898708,3,NA,NA,NA,NA,"민주통합당(수원시갑)",NA,NA,NA,NA,NA,2012-04-11,896,2,2012-12-19,1148,2010-06-02,217,2010-06-02,217,3,36,55,"OTHERS",0,37.1,-1,-4,1,NA,21.866795996308,86.7886178861789,2,"이명박",0,0,0,2,2,2.8,88.5
"83",2009-10-28,"국회의원","경기도","안산시상록구을",118054,34535,83519,29.2535619292866,"선거무효",3,"선거법위반(https://www.donga.com/news/Society/article/all/20090326/8712604/1)","민주당","김영환","남",41.2,3,"한나라당","송진섭","남",33.2,80.5825242718447,8,0.10752688172043,0.89247311827957,7,4,115322,46855,68467,40.63,"친박연대","홍장표",32.21,28.09,87.2089413225706,6,125940,58480,67460,46.43,"민주통합당","김영환",59.58,40.41,67.8247734138973,2,2012-04-11,896,2,2012-12-19,1148,2010-06-02,217,2010-06-02,217,3,36,55,"OTHERS",0,37.1,-1,-5,1,1,-6.62641705072598,12.7577508579474,4,"이명박",0,0,0,2,2,2.8,88.5
"84",2009-10-28,"국회의원","강원도","강릉시",170329,68721,101608,40.3460362005296,"선거무효",3,"선거법위반(https://www.yna.co.kr/view/AKR20090723153600004)","한나라당","권선동","남",50.9,1,"무소속","송영철","남",33.8,66.4047151277014,17.1,0.201889020070838,0.798110979929162,4,3,170344,85274,85070,50.06,"무소속","최욱철",48.39,35.37,73.093614383137,7,173579,95494,78085,55.01,"새누리당","권성동",60.78,39.21,64.5113524185587,2,2012-04-11,896,2,2012-12-19,1148,2010-06-02,217,2010-06-02,217,3,36,55,"OTHERS",1,37.1,3,-2,1,1,-6.68889925543563,1.89336270914265,3,"이명박",0,0,0,2,2,2.8,88.5
"85",2009-10-28,"국회의원","충청북도","증평진천괴산음성군",174719,74926,99793,42.8837161384852,"피선거권상실",3,"배임수재(https://www.joongang.co.kr/article/3793248#home)","민주당","정범구","남",41.9,2,"한나라당","경대수","남",29.6,70.6443914081146,12.3,0.172027972027972,0.827972027972028,6,5,170301,84793,85508,49.79,"통합민주당","김종률",38.83,35.23,90.7288179242853,5,182519,97380,85139,53.35,"새누리당","경대수",53.66,46.33,86.3399180022363,2,2012-04-11,896,2,2012-12-19,1148,2010-06-02,217,2010-06-02,217,3,36,55,"CH",0,37.1,-1,-4,1,1,-20.0844265161708,-15.6955265941217,4,"이명박",0,1,0,3,2,2.8,88.5
"86",2009-10-28,"국회의원","경상남도","양산시",184691,81103,103588,43.9128057133266,"선거무효",3,"선거법위반(https://news.kbs.co.kr/news/view.do?ncd=1798413)","한나라당","박희태","남",38.1,6,"민주당","송인배","남",34.1,89.501312335958,4,0.0554016620498615,0.944598337950139,8,6,171714,69513,102201,40.48,"한나라당","허범도",38.99,33.37,85.5860477045396,7,204259,108617,95642,53.18,"새누리당","윤영석",52.3,47.69,91.1854684512428,2,2012-04-11,896,2,2012-12-19,1148,2010-06-02,217,2010-06-02,217,3,36,55,"PK",1,37.1,-1,-6,1,1,3.9152646314184,-1.68415611528484,1,"이명박",1,0,0,2,2,2.8,88.5
"87",2010-07-28,"국회의원","서울시","은평구을",207585,84013,123572,40.4716140376231,"당선무효",3,"선거법위반(http://mbiz.heraldcorp.com/view.php?ud=20091022000355)","한나라당","이재오","남",58.3,4,"민주당","장상","여",39.9,68.4391080617496,18.4,0.187372708757637,0.812627291242363,5,2,186121,93516,92605,50.24,"창조한국당","문국현",52.02,40.81,78.4505959246444,6,232939,128703,104236,55.25,"새누리당","이재오",49.5,48.4,97.7777777777778,3,2012-04-11,623,1,2012-12-19,875,2014-06-04,1407,2012-04-11,623,2,36,55,"OTHERS",1,37.7,1,-2,1,1,-10.0114878628948,-29.3386697160282,3,"이명박",0,0,0,1,2.5,2.9,91.1
"88",2010-07-28,"국회의원","인천시","계양구을",131281,30417,100864,23.1693847548389,"사직",1,"인천시장출마(https://www.asiae.co.kr/article/2010042614380158922)","한나라당","이상권","남",47.6,1,"민주당","김희갑","남",42.9,90.1260504201681,4.7,0.0519337016574586,0.948066298342541,4,3,122224,51786,70438,42.37,"통합민주당","송영길",46.09,41.14,89.2601431980907,5,137257,68161,69096,49.66,"민주통합당","최원식",56.3,43.7,77.619893428064,2,2012-04-11,623,1,2012-12-19,875,2014-06-04,1407,2012-04-11,623,2,49,41,"OTHERS",1,37.7,1,-2,1,1,0.865907222077368,12.5061569921041,3,"이명박",0,0,0,1,2.5,2.9,91.1
"89",2010-07-28,"국회의원","광주시","남구",165719,47561,118158,28.6997869888184,"사직",1,"광주시장출마(https://m.segye.com/view/20100507002119)","민주당","장병완","남",55.9,1,"민주노동당","오병윤","남",44.1,78.8908765652952,11.8,0.118,0.882,2,2,161077,75241,85836,46.71,"무소속","강운태",59.43,31.44,52.9025744573448,5,170963,87513,83450,51.19,"민주통합당","장병완",67.81,21.69,31.9864326795458,3,2012-04-11,623,1,2012-12-19,875,2014-06-04,1407,2012-04-11,623,2,49,41,"HONAM",0,37.7,3,1,1,1,25.9883021079504,46.9044438857494,4,"이명박",0,1,0,1,2.5,2.9,91.1
"90",2010-07-28,"국회의원","강원도","원주시",234761,67447,167314,28.730070156457,"사직",1,"강원도지사출마(https://news.sbs.co.kr/news/endPage.do?news_id=N1000772444)","민주당","박우순","남",43.1,1,"한나라당","이인섭","남",32,74.245939675174,11.1,0.14780292942743,0.85219707057257,3,3,223872,95755,128117,42.77,"한나라당","이계진",65.93,20.92,31.7306233884423,5,NA,NA,0,NA,"새누리당(원주시갑)/새누리당(원주시을)",NA,NA,NA,NA,NA,2012-04-11,623,1,2012-12-19,875,2014-06-04,1407,2012-04-11,623,2,49,41,"OTHERS",0,37.7,2,-3,1,NA,42.5153162867317,74.245939675174,2,"이명박",0,0,0,2,2.5,2.9,91.1
"91",2010-07-28,"국회의원","강원도","태백시영월군평창군정선군",142966,64453,78513,45.0827469468265,"사직",2,"박연차게이트의혹+강원도지사출마","민주당","최종원","남",55,1,"한나라당","염동열","남",45,81.8181818181818,10,0.1,0.9,2,2,144123,78685,65438,54.6,"통합민주당","이광재",54.57,42.99,78.7795492028587,3,144410,83048,61362,57.51,"새누리당","염동열",56.61,40,70.658894188306,3,2012-04-11,623,1,2012-12-19,875,2014-06-04,1407,2012-04-11,623,2,49,41,"OTHERS",0,37.7,1,1,1,1,3.03863261532311,11.1592876298759,4,"이명박",0,0,0,3,2.5,2.9,91.1
"92",2010-07-28,"국회의원","강원도","철원군화천군양구군인제군",98385,46679,51706,47.4452406362759,"사망",1,"https://www.joongang.co.kr/article/3977573#home","한나라당","한기호","남",42.5,1,"민주당","정만호","남",36.2,85.1764705882353,6.3,0.0800508259212198,0.91994917407878,5,5,96540,55255,41285,57.24,"통합민주당","이용삼",45,43.53,96.7333333333333,5,102474,58880,43594,57.46,"새누리당","한기호",63.23,36.76,58.1369603036533,2,2012-04-11,623,1,2012-12-19,875,2014-06-04,1407,2012-04-11,623,2,49,41,"OTHERS",1,37.7,0,-3,0,1,-11.556862745098,27.039510284582,3,"이명박",0,1,0,3,2.5,2.9,91.1
"93",2010-07-28,"국회의원","충청북도","충주시",161676,70433,91243,43.5642890719711,"사직",1,"충북도지사출마(http://www.cctoday.co.kr/news/articleView.html?idxno=539006)","한나라당","윤진식","남",63.7,1,"민주당","정기영","남",36.3,56.9858712715856,27.4,0.274,0.726,2,2,157660,81992,75668,52.01,"통합민주당","이시종",48.04,46.09,95.9408825978351,5,165481,82842,82639,50.06,"새누리당","윤진식",69.27,30.72,44.3482026851451,2,2012-04-11,623,1,2012-12-19,875,2014-06-04,1407,2012-04-11,623,2,49,41,"CH",1,37.7,3,0,1,1,-38.9550113262496,12.6376685864405,3,"이명박",0,1,0,2,2.5,2.9,91.1
"94",2010-07-28,"국회의원","충청남도","천안시을",222626,54058,168568,24.2819796429887,"사직",1,"충남도지사출마(https://www.yna.co.kr/view/AKR20100503129400063)","한나라당","김호연","남",46.9,1,"민주당","박완주","남",38.8,82.72921108742,8.1,0.0945157526254376,0.905484247374562,3,3,211251,86960,124291,41.16,"자유선진당","박상돈",42.8,35.79,83.6214953271028,5,208336,100718,107618,48.34,"민주통합당","박완주",41.91,40.02,95.4903364352183,3,2012-04-11,623,1,2012-12-19,875,2014-06-04,1407,2012-04-11,623,2,49,41,"CH",1,37.7,2,0,1,1,-0.892284239682766,-12.7611253477983,3,"이명박",0,1,0,2,2.5,2.9,91.1
"95",2011-04-27,"국회의원","경기도","성남시분당구을",166384,81634,84750,49.0636118857582,"사직",1,"비서실장임명(https://news.kbs.co.kr/news/view.do?ncd=2169400)","민주당","손학규","남",51,4,"한나라당","강재섭","남",48.3,94.7058823529412,2.7,0.027190332326284,0.972809667673716,3,2,166389,75291,91098,45.25,"한나라당","임태희",71.06,26.72,37.6020264565156,3,166604,100032,66572,60.04,"새누리당","전하진",52.59,43.12,81.9927742916904,4,2012-04-11,350,0,2012-12-19,602,2014-06-04,1134,2012-04-11,350,1,43,49,"OTHERS",0,35.5,0,1,0,1,57.1038558964256,12.7131080612508,2,"이명박",0,0,0,2,3.8,4,94.7
"96",2011-04-27,"국회의원","전라남도","순천시",204682,84046,120636,41.0617445598538,"당선무효",3,"정치자금법위반(https://www.yna.co.kr/view/AKR20110127108200004)","민주노동당","김선동","남",36.2,1,"무소속","조순용","남",21.7,59.9447513812155,14.5,0.250431778929188,0.749568221070812,7,6,196170,85081,111089,43.37,"통합민주당","서갑원",77.45,12.1,15.6229825693996,4,NA,NA,0,NA,"통합진보당(순천시곡성군)",NA,NA,NA,NA,NA,2012-04-11,350,0,2012-12-19,602,2014-06-04,1134,2012-04-11,350,1,43,49,"HONAM",0,35.5,-3,-7,1,NA,44.3217688118159,59.9447513812155,4,"이명박",0,1,0,2,3.8,4,94.7
"97",2011-04-27,"국회의원","경상남도","김해시을",210874,87529,123345,41.5077249921754,"당선무효",3,"정치자금법위반(https://www.hankyung.com/politics/article/2010120902921)","한나라당","김태호","남",51,1,"국민참여당","이봉수","남",49,96.078431372549,2,0.02,0.98,2,2,183038,83204,99834,45.46,"통합민주당","최철국",47.76,45.56,95.393634840871,4,215683,122225,93458,56.67,"새누리당","김태호",52.11,47.88,91.8825561312608,2,2012-04-11,350,0,2012-12-19,602,2014-06-04,1134,2012-04-11,350,1,43,49,"PK",1,35.5,2,0,1,1,0.684796531677989,4.19587524128822,3,"이명박",1,0,0,2,3.8,4,94.7
"98",2013-04-24,"국회의원","서울시","노원구병",162182,70531,91651,43.4887965372236,"의원직상실",3,"통신보호법위반(https://www.yna.co.kr/view/MYH20130214005900038)","무소속","안철수","남",42.581,1,"새누리당","허준영","남",32.78,76.9826918109016,9.801,0.130054006714348,0.869945993285652,5,3,162890,92116,70774,56.55,"진보정의당","노회찬",57.2,39.6,69.2307692307692,3,159717,103710,56007,64.93,"국민의당","안철수",52.3,31.3,59.8470363288719,6,2016-04-13,1085,2,2017-05-09,1476,2014-06-04,406,2014-06-04,406,4,42,23,"OTHERS",0,45.2,-2,1,1,1,7.75192258013234,17.1356554820297,4,"박근혜",0,0,1,1,1.3,1.3,98
"99",2013-04-24,"국회의원","부산시","영도구",118455,42667,75788,36.0195854966021,"당선무효",3,"선거법위반(https://news.jtbc.joins.com/article/article.aspx?news_id=NB10241326)","새누리당","김무성","남",65.72,5,"민주통합당","김비오","남",22.31,33.9470480827754,43.41,0.493127342951267,0.506872657048734,3,3,120682,63919,56763,52.96,"새누리당","이재균",43.8,37.64,85.9360730593607,4,NA,NA,0,NA,"새누리당(중구영도구)",NA,NA,NA,NA,NA,2016-04-13,1085,2,2017-05-09,1476,2014-06-04,406,2014-06-04,406,4,42,23,"PK",1,45.2,1,-3,1,NA,-51.9890249765853,33.9470480827754,1,"박근혜",1,0,1,1,1.3,1.3,98
"100",2013-04-24,"국회의원","충청남도","부여군청양군",89168,39386,49782,44.1705544589987,"당선무효",3,"선거법위반(https://www.joongang.co.kr/article/10811949)","새누리당","이완구","남",77.4,3,"민주통합당","황인석","남",16.86,21.7829457364341,60.54,0.642266072565245,0.357733927434755,3,3,89411,52555,36856,58.78,"새누리당","김근태",43.54,24.96,57.3265962333486,6,NA,NA,0,NA,"새누리당(공주시부여군청양군)",NA,NA,NA,NA,NA,2016-04-13,1085,2,2017-05-09,1476,2014-06-04,406,2014-06-04,406,4,42,23,"CH",1,45.2,3,-3,1,NA,-35.5436504969145,21.7829457364341,1,"박근혜",0,0,1,3,1.3,1.3,98
